ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
880,12536,98.15,0,1.48,75.68,12,2.93,2.86,2,91.89,3,2801.3,10,2.56,285.11,Non Defect
880,10031,89.54,2,1.26,96.43,20,0.09,4.18,3,88.99,1,2809.87,19,6.72,250.35,Non Defect
880,15762,90.07,3,2.75,97.87,18,1.81,7.07,2,99.14,1,4032.11,17,6.3,356.38,Non Defect
880,7787,81.42,1,1.45,78.85,6,4.56,8.54,8,80.67,2,4322.57,47,1.54,118.87,Defect
881,14227,86.4,5,4.86,68.78,7,4.92,5.67,2,96.74,7,1443.3,16,4.52,258.83,Non Defect
881,6837,86.93,5,1.32,62.22,6,3.11,8.28,1,86.52,8,4480.47,11,5.02,325.26,Non Defect
882,10519,97.98,0,3.34,92.23,12,3.44,9.55,5,82.21,5,3948.03,19,2.25,180.39,Defect
882,17336,82.04,3,3.71,86.7,2,1.82,9.95,6,96.91,7,4159.86,15,4.41,247.19,Non Defect
882,13302,80.11,2,3.77,68.22,16,0.22,9.24,6,95.14,1,4869.09,50,9.81,431.45,Non Defect
882,5097,86.02,0,2.28,69.55,12,3.52,9.45,9,87.55,2,2583.3,22,3.93,213.98,Non Defect
882,18461,82.14,0,0.99,89.18,9,0.52,6.67,5,99.56,3,1408.49,18,9.73,253.19,Defect
882,12536,94.17,1,4.79,87.42,5,2.96,8.06,9,96.78,6,4008.85,22,6.02,191.86,Non Defect
883,8424,81.75,3,0.55,95.17,13,3.16,9.83,0,94.61,9,4637.7,13,5.29,401.51,Non Defect
883,18725,85.5,2,1.28,70.86,17,2.5,2.51,3,96.12,8,1703.51,25,8,495.97,Non Defect
884,5893,81.31,1,4.42,97.14,13,2.85,3.47,2,88.58,9,1674.55,12,4.11,194.06,Non Defect
884,12604,90.19,3,4.79,97.04,14,1.98,6.95,2,97.74,1,2425.63,13,5.07,159.45,Defect
884,6217,83.29,2,4.18,85.82,2,1.81,3.3,5,91.92,4,1526.07,39,7.09,288.44,Non Defect
884,13947,94.85,5,2.32,95.78,17,1.38,9.97,8,97.81,9,1435.11,47,3.44,216.79,Defect
885,17365,81.58,5,3.57,73.18,12,0.53,6.16,4,85.98,6,2662.75,27,5.85,306.03,Non Defect
886,11810,91.62,4,2.16,86.15,17,4.91,4.89,0,91.07,4,1331.55,36,8.98,329.04,Non Defect
886,11248,84.92,0,2.1,86.38,16,4.5,7.27,5,98.1,8,2352.05,36,4.38,375.15,Non Defect
886,17597,90.17,2,4.15,67.11,17,1.69,5.8,7,94.3,8,1595.98,41,9.81,188.9,Defect
886,13772,86.05,1,2.45,86.08,21,1.45,8.25,1,91.6,8,3528.22,30,9.44,154.21,Non Defect
887,12394,90.49,4,3.18,72.66,2,3.22,4.35,9,93.19,3,3589.79,22,5.65,296.69,Non Defect
888,7724,87.45,5,2.36,80.31,14,3.18,5.07,9,84.78,8,1692.85,34,2.99,141.31,Non Defect
888,15238,81.33,2,3.15,93.4,16,2.83,8.71,2,82.52,3,1915.03,49,1.43,344.05,Non Defect
888,9284,91.99,2,3.03,79.85,12,4.56,2.18,8,97.01,0,3945.58,49,4.91,409.62,Non Defect
888,8240,85.1,4,4.52,68.55,19,3.58,3.79,3,98.92,3,4321.56,40,1.33,144.72,Defect
889,13306,84.71,3,2.13,97.8,18,3.43,8.17,8,81.43,4,3632.52,39,1.52,170.63,Defect
889,12275,80.58,0,1.34,85.97,17,4.54,2.42,1,80.19,0,1347.56,30,2.04,419.25,Non Defect
890,5585,97.17,1,4.98,65.93,15,3.3,3.99,3,92.67,8,4365.68,26,3.3,442.6,Non Defect
891,19110,92.16,2,3.88,86.89,15,4.45,3.85,10,81.39,0,1880.11,11,7.01,350.3,Non Defect
891,14119,85.27,1,1.46,81.58,6,3.32,2.77,5,92.42,4,4205.44,27,8.07,496.07,Non Defect
891,11940,82.61,5,2.06,85.8,7,2.18,5.36,9,89.74,3,1290.49,46,1.03,414.61,Non Defect
891,17391,80.01,4,3.38,66.18,22,0.23,8.33,4,94.44,0,4722.3,35,2.17,351.44,Non Defect
892,6972,94.21,2,2.56,70,11,4.18,2.83,4,92.44,7,2917.3,13,7.45,175.65,Non Defect
892,15086,93.4,1,4.65,95.17,2,3.76,7.82,5,90.63,2,3640.22,46,1.71,423.94,Non Defect
892,11286,81.57,4,2.95,77.22,18,2.7,2.78,5,95.53,8,3325.94,23,7.56,121.83,Non Defect
892,5903,84.91,4,4.25,86.55,21,4.7,3.97,9,94.59,1,2185.61,43,8.47,162.22,Non Defect
893,15716,99.4,3,2.08,74.58,0,4.49,4.14,9,87.59,5,2139,10,3.57,182.25,Non Defect
893,12502,99.01,5,0.55,64.55,16,4.56,4.45,1,96.9,0,3984.76,42,3.48,412.8,Non Defect
893,14360,85.71,4,0.96,87.18,9,4.25,9.21,2,82.96,8,1772.14,33,8.18,391.64,Non Defect
893,5457,89.83,4,1.35,95.87,4,4.18,4.01,7,91.9,8,3156.74,15,3.55,321.52,Defect
893,11184,88.07,1,4.16,87.89,17,3.12,6.27,2,84.61,7,1436.67,31,5.98,427.33,Non Defect
893,7381,95.24,0,3.51,83.52,8,3.71,8.5,1,81.37,7,1175.09,41,8.96,325.51,Non Defect
893,11357,96.32,3,4.46,93.54,3,1.51,7.57,5,81.28,3,2872.81,44,6.31,128.11,Defect
894,14128,89.43,5,2.65,90.54,6,2.9,9.69,8,87.46,0,4741.48,36,8.72,217.17,Non Defect
894,15558,84.73,5,0.69,90.96,10,0.46,4.55,1,96.6,3,2701.44,19,3.37,241.49,Non Defect
894,19409,97.5,4,4.38,74.86,12,3.57,8.84,5,87.55,4,2548.82,37,7.36,153.17,Non Defect
895,16794,90.71,0,1.3,90.49,5,0.81,5.39,8,87.09,2,1893.56,14,8.51,238.15,Non Defect
895,12791,92.3,4,2.14,91.59,18,4.18,6.41,6,97.2,2,4449.85,46,3.9,466.52,Non Defect
895,12546,94.17,3,3.98,76.21,2,4.52,6.32,6,87.22,3,2703.59,41,4.25,282.05,Non Defect
895,6745,98.46,3,4.07,96.38,11,1.33,4.38,5,87.62,3,1906.59,33,7.11,263.02,Non Defect
896,9973,81.04,1,2.67,83.2,10,4.43,3.24,8,87.98,6,3433.38,37,1.6,211.7,Non Defect
896,18060,88.47,1,1.78,94.18,7,3.5,6.83,5,86.38,3,1958.47,14,6.67,168.16,Non Defect
896,6292,96.41,2,2.83,61.53,13,1.69,6.42,1,99.17,6,3118.7,34,2.45,207.12,Non Defect
896,13978,96.8,5,4.82,62.07,12,2.12,6.22,1,80.51,9,2606.35,44,5.43,404.52,Non Defect
897,8582,85.57,2,1.38,68.01,12,4.6,2.88,9,89.45,8,1879.88,43,6.93,336.34,Defect
897,14783,94.15,2,4.57,72.78,13,3.26,3.93,4,88.89,2,1261.49,27,6.63,123.13,Non Defect
897,6094,96.32,0,3.66,72.48,2,1.13,4.26,8,98.82,6,1591.42,40,6.12,162.73,Non Defect
897,12945,90.37,1,2.64,75.61,22,1.3,6.69,7,83.53,4,4560.98,29,9.94,445.23,Non Defect
897,11549,82.53,2,4.27,99.26,19,0.41,2.89,4,86.73,1,2532.41,31,9.6,157.3,Non Defect
897,19044,89.96,2,1.89,77.54,18,1.91,7.15,3,85.09,3,3642.85,49,1.87,200.58,Non Defect
897,9058,92.96,4,3.56,92.71,18,3.3,8,10,91.15,8,3982.89,33,5.15,464.62,Defect
898,17825,95.85,2,4.22,86.94,16,2.96,5.41,7,86.33,1,3386.88,45,7.55,360,Non Defect
899,12290,93.11,4,1.17,97.96,11,1.86,8.96,2,87.19,6,1929.28,43,1.38,282.85,Non Defect
899,9825,84.77,4,2.3,80.81,5,3.39,7.19,6,81.74,2,2579.12,12,6.06,336.9,Non Defect
899,18225,98.31,0,0.56,86.8,8,1.61,6.09,6,91.25,1,3119.3,21,6.14,183.59,Non Defect
899,17673,91.75,0,4.79,99.58,18,1.95,2.19,7,88.59,1,2405,42,2.78,354.38,Non Defect
899,17870,97.97,5,1.95,62.71,10,4.24,7.72,0,86.78,5,1284.82,37,3.26,261.36,Non Defect
899,5769,90.88,2,3.81,87.21,18,1.76,9.91,0,84.97,2,2704.37,43,4.05,428.08,Non Defect
899,8295,91.97,4,1.33,89.33,11,4.71,8.05,1,95.44,2,3198.11,43,6.91,439.65,Non Defect
899,18323,89.61,3,0.54,74.97,14,4,7.36,8,83.44,1,3737.85,25,9.27,290.78,Defect
900,19932,94.54,3,2.63,86.4,6,1.01,7.6,8,97.85,4,2958.16,24,2.58,149.6,Non Defect
900,17104,99.58,2,2.79,61.47,11,4.97,2.64,10,83.71,2,2844.14,44,3.17,459.5,Non Defect
900,6965,84.29,4,2.17,81.28,12,4.99,3.26,7,92.46,7,1810.61,49,5.73,416.23,Defect
900,6041,89.93,4,2.39,81.79,3,4.78,4.47,8,87.98,9,2203.51,23,4.65,361.75,Defect
900,6849,89,4,4.88,73.59,18,1.39,4.44,4,90.24,5,2325.49,44,7.36,387.84,Defect
901,18501,95.63,3,2.53,71.87,20,0.91,3.81,9,93.78,8,3485.73,48,2.76,363.17,Non Defect
901,15832,98.91,5,1.89,93.76,15,2.93,8.73,9,89.19,1,3243.25,22,5.96,227.78,Non Defect
901,13608,83.14,0,3.4,85.87,6,2.76,5.83,7,99.58,7,2264.27,14,3.67,245.05,Defect
901,19122,93.25,5,2.24,88.33,2,4.04,4.31,6,90.4,7,2258.19,29,6.17,148.84,Defect
901,11407,83.15,4,1.15,60.64,2,1.79,5.5,0,88.5,6,2630.79,29,2.26,212.56,Defect
902,8265,95.22,2,4.63,63.9,21,2.34,3.89,6,93.95,2,3560.29,25,4.58,304.91,Non Defect
902,17966,83.04,5,1.6,97.49,3,0.17,2.06,0,86.38,9,4672.07,33,9.57,190.46,Non Defect
902,7743,83.87,4,3.25,79.15,5,4.81,2.58,4,98.63,7,3848.31,34,1.64,404.83,Non Defect
902,17132,88.21,0,4.34,64.46,0,4.39,9.5,8,83.99,3,2461.42,27,7.28,371.35,Non Defect
902,19421,82.43,0,4.25,87.94,14,0.86,3.66,5,99.41,4,3630.64,13,2.47,175.38,Non Defect
902,10184,80.79,5,1.81,99.97,4,1.14,3.82,0,84.5,0,3001.02,23,2.12,207.57,Non Defect
903,10531,91.72,2,4.75,70.28,3,4.46,5.2,6,80.12,3,2223.95,19,1.6,315.53,Non Defect
903,17925,96.84,5,2.98,71.38,23,3.12,6.11,6,93.91,5,2630.01,15,4.36,346.8,Non Defect
903,13989,92.08,3,0.95,78.15,8,2.64,8.32,5,98.21,8,2696.28,43,4.77,141.36,Non Defect
903,18932,98.12,4,2.97,93.08,9,3.28,6.99,4,82.2,9,3414.05,27,1.14,319.89,Non Defect
903,13466,81.39,2,0.89,78.13,14,4.83,4.64,9,86.27,3,1743.21,25,2.14,399.87,Non Defect
904,18498,90.99,0,2.64,66.93,10,4.29,9.95,5,81.48,5,1894.4,28,6.23,248.11,Defect
904,11516,81.46,1,0.55,80.16,4,0.89,6.39,8,89.66,8,4894.08,21,2.11,201.33,Non Defect
904,12276,94.54,3,0.91,64.71,3,1.77,8.16,1,89.16,5,4131.34,30,1.62,354.34,Non Defect
904,7546,98.07,0,1.73,87.17,2,4.08,3.52,0,93.32,7,1955.86,37,9,346.85,Non Defect
904,10029,85.75,1,4.95,72.29,23,1.32,3.02,6,81.32,9,4698.63,31,1.75,477.3,Non Defect
904,18937,88.06,5,1.37,61.27,7,2.27,9.63,3,94.15,0,1421.17,25,6.89,143.09,Non Defect
904,7769,93.34,3,2.15,75.05,14,0.57,8.44,6,80.41,1,3911.63,36,6.46,351.5,Non Defect
904,5855,82.33,1,2.17,73.52,19,3.68,7.9,4,80.41,9,1920.05,21,8.82,165.26,Non Defect
904,18639,81.34,4,4.81,74.76,13,2.49,3.43,8,80.74,6,3369,36,9.58,410.82,Non Defect
905,19877,97.04,3,3.09,85.15,12,0.24,2.12,7,85.7,2,2241.92,47,2.9,476.45,Non Defect
905,18002,87.05,5,0.81,76.21,19,5,4.61,8,86.42,9,3174.15,45,9.23,108.86,Non Defect
905,7689,91.57,1,1.29,91.63,8,3.83,9.12,10,88.84,6,4088.76,47,9.22,184.58,Non Defect
905,7486,96.23,3,1.84,78.73,21,0.4,5,6,90.93,3,3333.89,26,5.89,232.75,Non Defect
905,13226,84.8,5,0.98,98.37,18,0.81,7.67,0,85.08,2,3984.99,20,3.74,211.6,Non Defect
906,6252,97.07,3,2.76,71.04,22,2.01,9.74,9,86.54,9,3112.12,15,7.35,189.07,Non Defect
906,15875,95.99,2,2.98,89.63,6,4.54,2.93,10,90.39,7,1426.73,48,6.88,361,Non Defect
906,6798,80.78,0,2.6,75.15,20,4.38,2.04,6,98.6,6,3119.4,20,1.89,491.15,Non Defect
908,10700,88.09,4,3.94,62.96,19,3.97,4.96,7,86.48,5,3946.87,16,1.5,475.61,Defect
910,6717,92.95,5,3.64,70.88,5,1.53,3.39,3,88.84,2,2240.04,13,8.85,452.99,Non Defect
910,11179,87.67,4,4.67,88.19,2,2.66,2.72,3,81.7,1,4566.78,36,1.98,327.28,Non Defect
910,13320,94.61,5,3.04,73.55,20,0.03,2.68,3,96.3,2,2414.84,16,8.05,218.18,Non Defect
911,17492,92.13,0,3.6,61.31,3,3.75,7.24,8,86.7,3,1872.85,39,6.6,255.53,Non Defect
911,14486,87.35,4,0.88,85.82,21,0.88,6.7,7,94.15,4,1920.91,36,2.38,102.86,Non Defect
911,15641,99.84,0,1.97,99.86,23,0.4,9.75,1,84.81,0,4230.66,21,9.32,450.04,Non Defect
911,16633,98.81,1,1.39,70.84,8,0.58,3.29,9,84.72,2,4141.77,30,4.44,396.41,Non Defect
912,7002,88,3,4.31,60.54,15,0.22,4.03,2,97.35,9,1939.85,20,8.01,148.26,Defect
912,14023,84.2,2,2.2,91.93,5,4.59,9.37,0,90.49,7,1022.33,25,5.71,222.39,Defect
912,8554,91.32,0,1.2,68.32,3,4.51,9.46,3,82.96,7,3508.49,46,6.08,456.94,Non Defect
912,14998,93.41,4,1.34,87.28,9,1.96,3.76,2,82.98,2,4845.02,41,5.52,408.47,Non Defect
913,13126,80.18,4,3.55,92.72,1,2.6,6.72,8,90.63,9,2200.81,35,7.53,249.99,Non Defect
913,15611,82.63,3,4.43,70.74,22,1.56,5.57,2,99.85,1,1545.53,12,5.93,362.25,Non Defect
913,10151,90.63,1,2.7,89.24,6,3.55,6.18,2,91.96,7,2672.76,29,9.01,243.28,Non Defect
913,6904,80.48,2,1.37,75.43,23,4.16,2.33,7,92.3,8,4519.82,44,4.02,293.58,Non Defect
913,5378,81.92,5,3.93,60.7,0,3.46,5.28,1,86.64,4,1340.82,18,3.34,305.96,Non Defect
914,9678,84.24,1,3.96,66.24,16,0.35,8.39,7,95.48,7,1843.59,47,4.64,175.54,Non Defect
914,14464,97.45,1,2.14,81.54,4,0.5,9.57,6,96.78,6,4752.15,31,9.2,208.28,Non Defect
914,8623,90.76,2,2.29,73.7,12,3.25,4.59,7,84.55,9,3183.62,13,1.43,382.13,Non Defect
914,18435,95.61,3,0.94,77.97,1,4.45,6.43,9,98.62,8,4138.48,23,4.18,296.76,Non Defect
914,15457,96.18,3,2.54,61.97,15,1.61,3.71,7,96.04,5,3779.24,35,3.74,165.96,Non Defect
914,8949,86.07,2,0.87,81.1,7,4.43,9.97,4,91.06,6,1100.64,49,2.57,351.28,Non Defect
914,14152,92.68,0,4.62,61.82,11,1.71,9.27,9,99.25,4,3659.44,21,7.2,150.2,Non Defect
915,11149,99.66,5,4.83,88.95,2,3.24,3.04,0,95.53,1,1383.05,26,7.95,111.06,Non Defect
915,16309,85.79,2,1.76,81.68,9,2.16,6.24,9,95.17,2,2732,22,7.39,413.15,Non Defect
915,5955,84.5,2,1.54,66.27,19,2.59,6.06,6,82.34,8,2589.77,50,7.5,191.25,Non Defect
915,8816,96.69,0,1.94,73.89,13,3.08,8.22,5,98.73,8,4092.6,37,6.69,188.39,Non Defect
915,13356,93.85,2,2.42,87.31,8,1.13,9.33,4,86.86,6,1571.49,35,5.59,403.32,Non Defect
915,18194,96.82,3,3.26,76.53,1,2.38,6.03,7,91.51,7,4453.41,25,3.64,433.93,Non Defect
916,13164,98.24,5,1.51,75.35,8,1.8,7.7,4,97.78,8,3942.03,40,3.58,399.75,Non Defect
916,7627,92.68,3,1.46,74.56,3,2.75,2.72,1,95.72,1,2421.64,36,5.32,371.8,Non Defect
916,18638,84.81,5,1.14,89.16,12,4.91,5.52,7,81.8,1,1902.3,26,5.91,196.52,Non Defect
916,19452,92.9,5,2.03,78.88,11,3.33,6.89,5,81.45,3,3607.4,23,2.41,311.61,Non Defect
917,10322,94.03,5,3.39,61.61,11,2.56,2.3,3,96.86,3,4593.03,10,3.38,221.55,Non Defect
918,10873,89.48,1,4.96,69.89,6,2.31,5.42,4,83.48,8,1659.93,14,5.28,169.28,Non Defect
918,18726,96.21,4,1.52,79.48,10,2.81,5.19,7,96.38,5,4677.36,15,1.37,267.97,Non Defect
918,7057,86.07,3,3.36,67.77,17,3.04,5.2,3,96.12,2,3958.64,49,7.51,409.57,Non Defect
919,15412,89.82,0,2.62,92.02,13,0.3,4.55,7,85.3,3,1888.02,34,3.52,460.03,Non Defect
919,14687,80.35,5,0.9,85.99,16,1.11,3.08,2,96.28,0,4654.21,19,9.44,473.85,Non Defect
919,7950,99.47,4,1.63,75.38,1,2.05,6.68,9,86.2,1,1139.41,37,9.43,251.96,Non Defect
919,9498,88.16,0,4.1,96.33,4,1.34,6.58,7,80.45,3,3250.37,17,8.54,323.79,Defect
920,16839,91.82,2,4.46,78.28,15,0.1,7.86,3,89.56,7,4969.67,35,9.85,260.32,Defect
920,15110,99.79,0,4.07,66.31,8,3.38,4.29,10,98.44,3,2609,17,6.79,340.33,Non Defect
921,8309,94.02,4,2.25,71.43,11,4.37,9.68,9,84.67,1,3050.03,40,5.13,347.31,Non Defect
921,7780,93.87,2,2.81,73.98,10,0.94,9.61,5,83.42,5,4283.07,15,9.28,279.95,Non Defect
921,9536,97.01,5,2.79,69.52,22,4.23,2.06,5,85.7,2,2083.91,19,4.74,152.25,Non Defect
921,8370,92.3,1,3.36,80.89,7,3.4,9.43,9,83.91,5,2218.53,42,9.68,404.5,Non Defect
921,16980,91.63,0,1.35,60.87,11,3.41,4.29,6,99.14,0,4367.3,22,5.17,303.26,Non Defect
921,9471,95.89,4,1,79.26,5,0.31,7.93,8,91.87,2,1923.36,28,3.96,482.94,Non Defect
921,18641,80.82,1,3.12,63.05,22,0.52,4.44,9,86.1,2,4325.99,17,3.39,365.15,Non Defect
922,5382,96.81,5,3.9,66.22,1,1.56,4.04,8,95.18,4,4259.14,37,3.54,129.48,Non Defect
922,13903,84.71,3,4.57,68.15,9,0.17,2.77,6,91.1,1,3048.59,30,8.33,458.85,Non Defect
922,14055,87,4,1.9,75.54,9,4.07,4.24,8,92.53,3,4044.08,18,5.62,257.57,Non Defect
922,8175,97.29,4,4.31,93.35,7,3.15,7.69,7,89.84,4,3639.79,49,2.71,352.79,Non Defect
922,18111,81.55,2,3.94,91.9,7,1.47,2.1,9,90.78,6,3725.55,26,2.26,347.77,Non Defect
923,12393,92.29,1,0.52,99.79,19,4.6,3.55,2,85.31,8,3815.74,32,2.18,309.48,Non Defect
923,19369,99.25,4,0.53,85.95,5,1.5,6.49,3,88.63,6,3595.36,15,7.63,224.97,Non Defect
923,7657,88.99,0,1.26,99.22,5,1.42,2.61,7,93.25,5,1389.82,46,2.62,246.49,Non Defect
924,13905,98.57,3,3.54,94.23,15,2.83,7.34,1,81.67,7,4346.28,22,5.63,136.8,Non Defect
924,13657,84.87,0,1.22,82.04,13,1.96,6.62,6,82.19,2,3465.75,45,7.34,360.87,Non Defect
924,11502,83.77,4,1.38,67.68,22,0.7,5.08,1,96.99,9,2776.25,23,8.44,151.08,Non Defect
924,9176,82.26,5,3.15,88.99,18,1.03,7.41,1,85.06,9,4934.29,43,4.54,181.02,Non Defect
924,13653,80.8,1,1.89,96.15,5,4.84,6.68,6,94.66,9,1702.31,22,5.53,407.52,Non Defect
925,19967,98.24,1,1.43,60.84,19,4.93,9.15,2,89.55,7,1448.98,22,4.06,185.16,Non Defect
925,17367,94.77,4,4.47,65.27,12,1.51,7.25,8,80.73,8,1300.57,15,5.19,171.17,Defect
925,8087,98.42,4,1.15,87.27,23,0.33,4.15,2,93.27,3,4385.47,37,2.82,345.3,Non Defect
925,16229,87.55,3,2.74,92.53,13,1.68,2.91,7,86.7,8,4872.95,32,4.43,393.51,Non Defect
925,10905,94.2,5,3.59,74.23,16,3.65,4.29,4,85.48,9,2387.71,28,3.89,237.52,Defect
926,16899,99.21,1,2.09,83.86,5,0.26,2.45,8,86.94,4,1649.28,42,4.28,297,Defect
926,8630,85.25,3,0.58,98.17,2,1.69,9.01,2,96.69,4,3915.56,17,5.96,318.68,Non Defect
926,7410,96.04,4,3.26,94.96,3,4.97,2.7,8,88.08,1,2308.44,48,4.37,343.65,Non Defect
926,18808,88.37,3,1.93,92.08,13,0.79,3.47,1,97.2,5,2594.79,20,2.6,159.83,Defect
927,15180,88.54,5,2.11,99.82,15,0.96,7.07,7,84.03,1,2136.61,11,4.52,201.08,Non Defect
927,14740,85.56,2,3.9,69.45,22,2.4,7.83,8,95,1,4911.48,22,2.15,307.37,Non Defect
927,8799,81.05,0,1.23,72.21,4,2.03,3.27,1,85.2,2,3409.52,49,2.4,344.85,Non Defect
927,9954,90.9,2,1.98,90.88,19,1.97,5.26,5,85.08,7,3665.86,39,7.6,133.85,Non Defect
927,6727,90.86,4,4.73,75.53,2,1.12,8.16,5,94.77,7,3903.24,38,2.2,369.88,Non Defect
927,13675,97.62,0,3.12,80.61,8,1.58,8.87,9,95.29,3,4363.77,33,8.76,109.65,Defect
927,17736,88.83,4,1.39,85.59,3,2.38,6.6,7,82.92,8,2382.62,17,3.04,221.13,Non Defect
927,7513,86.67,5,4.35,83.13,14,3.05,3.31,4,85.01,6,1972.82,46,8.8,155.43,Non Defect
928,6064,92.88,4,1.9,95.01,1,1.98,2.73,3,86.77,9,3816.56,43,3.94,481.13,Non Defect
928,10517,99.69,0,2.32,68.79,16,2.56,6.24,1,88.11,6,1457.23,35,5.14,355.78,Non Defect
928,15163,93.69,5,3.15,99.64,19,4.51,3.98,3,89.05,5,3556.69,30,4.71,206.67,Non Defect
928,16314,81.12,1,4.55,80.76,3,2.66,2.81,8,83.4,7,1992.69,23,4.07,416.79,Non Defect
929,7763,85.75,1,0.53,68.35,17,4.04,5.99,10,93.48,2,2176.12,46,5.72,407.2,Non Defect
929,10763,93.52,2,4.19,63.19,17,0.18,7.67,3,96.8,9,3545.66,36,3.19,367.29,Non Defect
929,9028,99.03,1,2.31,88.63,20,3.34,5.67,5,89.23,1,4517.53,37,1.42,356.64,Non Defect
930,19821,92.51,2,4.6,75.81,13,3.14,3.5,8,85.73,5,4488.21,24,1.58,314.91,Non Defect
930,15715,95.65,1,4.04,94.47,14,4.29,9.56,7,85.66,2,3273.36,18,7.21,470.25,Non Defect
930,13386,99.35,0,2.54,76.05,20,2.01,3.48,4,81.54,2,3010.11,43,2,325.29,Non Defect
930,9845,88.24,1,3.91,87.66,16,4.08,6.01,0,92.91,4,2849.55,22,7.08,166.18,Non Defect
930,13197,89.52,5,2.98,97.66,20,1.83,9.3,3,82.58,3,4935.71,49,7.29,459.41,Non Defect
930,16480,85.49,1,4.67,74.46,10,1.73,5.08,4,82.94,5,1400.55,34,5.64,186.45,Non Defect
931,11729,93.53,2,4.56,79.53,5,2.82,7.56,8,97.78,0,3776.05,14,1.73,325.7,Non Defect
931,16811,85.6,0,4.73,91.03,13,2.33,5.34,1,95.02,9,3980.05,28,1.54,181.99,Non Defect
931,8608,83.81,4,2.85,60.59,14,0.64,6.99,7,99.71,3,1293.32,42,9.91,466.9,Non Defect
932,16727,87.17,2,0.73,74.15,6,0.28,2.56,0,84.2,0,4913.54,18,8.87,389.7,Non Defect
932,6951,97.3,0,2.32,66.85,1,3.69,5.04,4,95.87,5,2543.56,17,2.13,201.1,Non Defect
932,14524,99.46,5,2.12,65.95,3,4.78,8.85,6,88.3,7,3374.98,43,4.97,317.54,Non Defect
933,9426,82.51,4,3.05,68.38,17,4.39,3.22,1,89,0,4418.29,41,3.49,325.79,Non Defect
933,5030,88.11,1,2.71,82.76,12,2.26,9.42,5,80.28,7,2006,49,1.62,457.68,Non Defect
934,13603,96.65,4,2.9,61.16,19,1.01,3.56,6,89.31,0,3753.47,43,3.37,416.47,Non Defect
934,16756,84.79,5,2.97,69.33,21,4.5,6.61,6,87.68,8,1779.24,21,3.13,395.8,Non Defect
934,17858,81.11,3,1.56,81.81,15,2.53,7.71,9,98.85,3,4227.13,21,1.34,286.34,Non Defect
934,5807,95.64,0,1.33,65.62,18,1.4,2.65,3,94.73,9,4892.98,16,7.3,382.14,Non Defect
935,17325,90.22,1,3.99,96.45,16,3.92,8.13,8,86.31,8,3934.64,46,2.93,450.36,Non Defect
935,10986,90.76,3,2.79,86.04,3,0.03,4.57,4,90.94,8,1392.62,18,1.04,416.91,Non Defect
935,7494,90.41,3,1.81,70.36,11,0.03,4.83,3,88.45,4,4593.78,12,8.13,365.48,Non Defect
936,6510,94.36,5,3.65,92.9,0,1.29,6.64,10,87.62,7,2171.61,26,4.36,290.41,Non Defect
936,19460,99.37,3,3.03,96.97,5,1.64,2.25,8,86.34,1,1280.8,33,1.29,463.49,Defect
936,19966,81.45,3,2.78,67.91,15,2.52,3.64,1,81.39,2,1413.66,15,9.59,401.08,Non Defect
936,13992,91.62,3,0.69,89.38,17,4.48,2.71,0,99.05,1,4019.84,24,5.15,468.26,Non Defect
937,16976,83.85,0,4.66,87.57,15,4.11,9.65,7,98.05,3,2446.67,24,6.77,203.79,Non Defect
937,14915,92.52,3,4.43,88.06,10,1.55,4.13,2,90.25,8,4251.58,40,7.2,270.36,Non Defect
937,19630,86.09,4,3.57,90.12,8,2.95,7.98,6,85.71,4,2279.38,31,9.95,276.32,Non Defect
937,19108,98.61,5,2.9,94.06,22,1.32,8.68,2,84.64,3,2903.07,32,1.69,140.22,Non Defect
937,10445,97.61,4,4.38,89.78,16,0.3,5.94,7,81.03,4,4950.57,32,5.78,402.53,Non Defect
938,12447,97.69,4,4.72,90.58,16,0.5,9.95,2,88.92,4,2958.11,38,2.78,432.42,Non Defect
938,12688,80.21,2,3.62,90.77,20,1.74,8.08,5,92.18,4,3219.59,10,3.12,211.04,Non Defect
939,12314,89.5,1,1.42,83.21,1,1.17,6.75,2,91.22,8,2179.53,27,3.88,282.28,Defect
939,14454,81.76,4,1.23,95.61,13,0.47,4.15,5,91.53,2,4113.59,23,3.7,262.56,Non Defect
939,7407,87.92,2,3.15,61.73,11,4.59,8.7,3,87.55,5,1176.66,42,9.56,454.27,Defect
939,10004,99.62,0,1.08,67.03,6,4.94,9.84,2,84.85,0,3836.14,34,1.42,141.13,Non Defect
939,11573,81.05,0,4.6,66.17,21,2.96,8.7,7,89.21,6,3941.69,17,3.89,368.27,Non Defect
939,6416,99.74,5,4.21,85.57,3,0.36,5.09,7,90.74,5,2280.18,49,7.29,217.15,Non Defect
939,6158,92.47,4,4.08,76.62,0,1.33,7.61,9,87.7,4,1654.32,29,3.28,245.33,Non Defect
940,5048,80.81,2,2.88,83.96,20,0.34,6.91,5,96.77,6,4231.67,23,9.01,250.4,Non Defect
941,17809,93.49,3,0.89,77.51,18,3.24,9.54,7,82.29,8,3353.7,30,1.03,488.58,Defect
